account_id,district_id,frequency,Account_type,new_date ,Card assign 
492,5,Monthly issuance,Savings account,2017-10-10,Silver
799,56,Monthly issuance,Savings account,2017-10-10,Silver
2623,58,Monthly issuance,NRI account,2017-10-09,Silver
2793,47,Monthly issuance,Savings account,2017-10-09,Silver
2479,18,Monthly issuance,NRI account,2017-10-09,Silver
1516,67,Monthly issuance,Savings account,2017-10-08,Silver
4543,33,Monthly issuance,Salary account,2017-10-08,Silver
2427,70,weekly issuance,NRI account,2017-10-08,Diamond
1981,64,Monthly issuance,Savings account,2017-10-08,Silver
8566,74,Monthly issuance,Savings account,2017-10-08,Silver
678,17,Monthly issuance,NRI account,2017-10-08,Silver
4659,56,Monthly issuance,Salary account,2017-10-08,Silver
4059,34,Monthly issuance,Salary account,2017-10-08,Silver
4013,73,issuance after a transaction,NRI account,2017-10-08,Gold
7011,75,Monthly issuance,NRI account,2017-10-08,Silver
2132,76,Monthly issuance,Salary account,2017-10-08,Silver
1816,44,Monthly issuance,Salary account,2017-10-08,Silver
235,41,Monthly issuance,NRI account,2017-10-06,Silver
3701,76,Monthly issuance,NRI account,2017-10-06,Silver
2201,8,Monthly issuance,Savings account,2017-10-05,Silver
1896,74,Monthly issuance,Salary account,2017-10-05,Silver
5387,1,Monthly issuance,Salary account,2017-10-05,Silver
3535,1,Monthly issuance,Salary account,2017-10-05,Silver
1120,1,Monthly issuance,Savings account,2017-10-05,Silver
1485,36,Monthly issuance,NRI account,2017-10-03,Silver
7769,23,Monthly issuance,NRI account,2017-10-03,Silver
2613,26,Monthly issuance,Savings account,2017-10-03,Silver
15,70,Monthly issuance,Savings account,2017-10-02,Silver
3237,20,Monthly issuance,Salary account,2017-10-02,Silver
3618,29,Monthly issuance,Savings account,2017-09-29,Silver
1016,40,Monthly issuance,Salary account,2017-09-29,Silver
3171,61,Monthly issuance,NRI account,2017-09-28,Silver
228,5,Monthly issuance,NRI account,2017-09-28,Silver
1052,61,Monthly issuance,Salary account,2017-09-27,Silver
10227,62,issuance after a transaction,Salary account,2017-09-27,Gold
27,73,Monthly issuance,Savings account,2017-09-26,Silver
4511,33,Monthly issuance,Savings account,2017-09-26,Silver
1453,61,weekly issuance,Savings account,2017-09-25,Diamond
3977,7,Monthly issuance,Salary account,2017-09-25,Silver
8982,64,Monthly issuance,NRI account,2017-09-25,Silver
2617,1,Monthly issuance,Salary account,2017-09-24,Silver
467,74,Monthly issuance,Salary account,2017-09-24,Silver
4437,40,Monthly issuance,Savings account,2017-09-24,Silver
3505,46,Monthly issuance,NRI account,2017-09-23,Silver
1804,20,weekly issuance,Salary account,2017-09-23,Diamond
39,36,Monthly issuance,NRI account,2017-09-22,Silver
1811,40,Monthly issuance,Salary account,2017-09-22,Silver
3822,8,Monthly issuance,NRI account,2017-09-22,Silver
1404,7,weekly issuance,Salary account,2017-09-22,Diamond
517,76,Monthly issuance,Salary account,2017-09-22,Silver
1440,55,Monthly issuance,NRI account,2017-09-22,Silver
854,62,Monthly issuance,Savings account,2017-09-21,Silver
1831,1,Monthly issuance,Salary account,2017-09-21,Silver
3268,21,Monthly issuance,Savings account,2017-09-20,Silver
1602,33,Monthly issuance,Salary account,2017-09-19,Silver
2958,48,Monthly issuance,Salary account,2017-09-19,Silver
3408,62,Monthly issuance,NRI account,2017-09-19,Silver
153,77,Monthly issuance,NRI account,2017-09-19,Silver
8489,19,Monthly issuance,Salary account,2017-09-18,Silver
837,46,Monthly issuance,Salary account,2017-09-18,Silver
8759,1,Monthly issuance,NRI account,2017-09-18,Silver
34,67,weekly issuance,Savings account,2017-09-17,Diamond
7133,1,Monthly issuance,Salary account,2017-09-17,Silver
699,1,Monthly issuance,Salary account,2017-09-17,Silver
2282,29,weekly issuance,NRI account,2017-09-17,Diamond
2987,18,Monthly issuance,NRI account,2017-09-16,Silver
857,77,Monthly issuance,Salary account,2017-09-16,Silver
3042,10,Monthly issuance,Salary account,2017-09-16,Silver
2695,16,Monthly issuance,Savings account,2017-09-16,Silver
2849,1,Monthly issuance,Savings account,2017-09-16,Silver
2802,1,Monthly issuance,NRI account,2017-09-16,Silver
2671,1,Monthly issuance,Salary account,2017-09-15,Silver
1705,70,Monthly issuance,Salary account,2017-09-15,Silver
3028,27,Monthly issuance,Salary account,2017-09-15,Silver
3310,25,Monthly issuance,Savings account,2017-09-15,Silver
6715,48,weekly issuance,Salary account,2017-09-15,Diamond
3255,1,Monthly issuance,Salary account,2017-09-15,Silver
3751,9,Monthly issuance,NRI account,2017-09-15,Silver
7774,74,issuance after a transaction,Salary account,2017-09-14,Gold
1547,72,Monthly issuance,NRI account,2017-09-14,Silver
1079,74,Monthly issuance,Savings account,2017-09-14,Silver
3863,15,Monthly issuance,Salary account,2017-09-14,Silver
3480,58,Monthly issuance,Savings account,2017-09-14,Silver
10940,50,Monthly issuance,NRI account,2017-09-13,Silver
9337,30,Monthly issuance,Salary account,2017-09-13,Silver
861,22,Monthly issuance,NRI account,2017-09-13,Silver
10440,72,Monthly issuance,Savings account,2017-09-13,Silver
10036,1,Monthly issuance,Savings account,2017-09-13,Silver
1234,6,Monthly issuance,Salary account,2017-09-13,Silver
1146,67,Monthly issuance,Savings account,2017-09-12,Silver
8564,68,Monthly issuance,Salary account,2017-09-12,Silver
750,73,Monthly issuance,Salary account,2017-09-12,Silver
2150,37,Monthly issuance,Salary account,2017-09-12,Silver
1410,74,Monthly issuance,Salary account,2017-09-11,Silver
1487,66,Monthly issuance,Savings account,2017-09-10,Silver
3157,77,Monthly issuance,Salary account,2017-09-10,Silver
4414,24,Monthly issuance,Salary account,2017-09-10,Silver
2302,24,Monthly issuance,Salary account,2017-09-10,Silver
2907,70,Monthly issuance,Salary account,2017-09-09,Silver
1091,16,Monthly issuance,NRI account,2017-09-09,Silver
6930,41,Monthly issuance,Savings account,2017-09-08,Silver
1107,42,Monthly issuance,Savings account,2017-09-08,Silver
8475,4,Monthly issuance,NRI account,2017-09-08,Silver
3575,7,Monthly issuance,NRI account,2017-09-08,Silver
2691,69,Monthly issuance,NRI account,2017-09-08,Silver
3323,13,Monthly issuance,NRI account,2017-09-08,Silver
2428,72,Monthly issuance,Salary account,2017-09-08,Silver
2649,2,Monthly issuance,Salary account,2017-09-08,Silver
1689,55,Monthly issuance,NRI account,2017-09-07,Silver
1197,68,Monthly issuance,Salary account,2017-09-07,Silver
5952,50,Monthly issuance,Savings account,2017-09-07,Silver
151,76,Monthly issuance,Salary account,2017-09-06,Silver
1719,1,Monthly issuance,Savings account,2017-09-06,Silver
3456,32,Monthly issuance,NRI account,2017-09-06,Silver
2951,44,Monthly issuance,Savings account,2017-09-06,Silver
7190,49,Monthly issuance,NRI account,2017-09-06,Silver
1827,10,Monthly issuance,Savings account,2017-09-06,Silver
7607,1,Monthly issuance,Savings account,2017-09-05,Silver
117,31,Monthly issuance,Savings account,2017-09-05,Silver
3509,2,Monthly issuance,Savings account,2017-09-05,Silver
2020,13,Monthly issuance,NRI account,2017-09-04,Silver
160,23,Monthly issuance,Salary account,2017-09-04,Silver
8073,24,issuance after a transaction,Salary account,2017-09-03,Gold
4463,67,Monthly issuance,Salary account,2017-09-03,Silver
2082,36,Monthly issuance,Salary account,2017-09-03,Silver
146,4,Monthly issuance,NRI account,2017-09-02,Silver
2576,1,Monthly issuance,NRI account,2017-09-02,Silver
3195,40,Monthly issuance,Savings account,2017-09-02,Silver
3920,74,Monthly issuance,Savings account,2017-09-01,Silver
3011,64,Monthly issuance,Salary account,2017-09-01,Silver
1337,23,Monthly issuance,NRI account,2017-09-01,Silver
2592,69,Monthly issuance,Salary account,2017-09-01,Silver
172,13,Monthly issuance,Savings account,2017-08-30,Silver
1694,6,weekly issuance,NRI account,2017-08-29,Diamond
721,76,Monthly issuance,NRI account,2017-08-29,Silver
1106,20,weekly issuance,Savings account,2017-08-29,Diamond
3319,56,Monthly issuance,NRI account,2017-08-29,Silver
10451,1,Monthly issuance,Salary account,2017-08-29,Silver
2894,17,Monthly issuance,NRI account,2017-08-28,Silver
2510,61,Monthly issuance,Savings account,2017-08-28,Silver
389,30,Monthly issuance,Salary account,2017-08-28,Silver
6051,56,Monthly issuance,NRI account,2017-08-28,Silver
730,4,Monthly issuance,Salary account,2017-08-28,Silver
1449,35,Monthly issuance,Salary account,2017-08-26,Silver
950,49,Monthly issuance,NRI account,2017-08-26,Silver
3361,45,Monthly issuance,Salary account,2017-08-26,Silver
3837,48,issuance after a transaction,Salary account,2017-08-26,Gold
33,22,Monthly issuance,Salary account,2017-08-26,Silver
162,60,Monthly issuance,NRI account,2017-08-25,Silver
5011,31,Monthly issuance,NRI account,2017-08-25,Silver
965,20,Monthly issuance,Savings account,2017-08-25,Silver
1305,57,Monthly issuance,Savings account,2017-08-25,Silver
815,56,Monthly issuance,NRI account,2017-08-25,Silver
6030,47,Monthly issuance,NRI account,2017-08-24,Silver
3407,28,Monthly issuance,NRI account,2017-08-24,Silver
1761,24,Monthly issuance,NRI account,2017-08-24,Silver
3306,75,Monthly issuance,Salary account,2017-08-24,Silver
1513,30,Monthly issuance,Salary account,2017-08-23,Silver
3053,11,Monthly issuance,NRI account,2017-08-23,Silver
1057,13,Monthly issuance,NRI account,2017-08-23,Silver
3477,71,Monthly issuance,Savings account,2017-08-22,Silver
3868,43,Monthly issuance,NRI account,2017-08-21,Silver
9869,12,Monthly issuance,NRI account,2017-08-21,Silver
1875,44,Monthly issuance,NRI account,2017-08-21,Silver
8212,52,issuance after a transaction,Salary account,2017-08-21,Gold
274,76,Monthly issuance,NRI account,2017-08-20,Silver
552,14,Monthly issuance,NRI account,2017-08-20,Silver
2417,44,Monthly issuance,NRI account,2017-08-20,Silver
978,73,Monthly issuance,Salary account,2017-08-18,Silver
2771,37,Monthly issuance,Savings account,2017-08-18,Silver
3891,1,Monthly issuance,Savings account,2017-08-18,Silver
9236,11,Monthly issuance,NRI account,2017-08-18,Silver
3221,5,Monthly issuance,NRI account,2017-08-17,Silver
2616,1,Monthly issuance,Salary account,2017-08-17,Silver
2137,4,issuance after a transaction,Savings account,2017-08-17,Gold
3113,67,Monthly issuance,NRI account,2017-08-16,Silver
5481,52,Monthly issuance,Savings account,2017-08-16,Silver
3035,15,weekly issuance,NRI account,2017-08-16,Diamond
942,9,Monthly issuance,Salary account,2017-08-16,Silver
1779,33,Monthly issuance,NRI account,2017-08-15,Silver
1912,64,Monthly issuance,NRI account,2017-08-15,Silver
238,6,Monthly issuance,Savings account,2017-08-15,Silver
3220,29,Monthly issuance,Salary account,2017-08-14,Silver
1023,21,Monthly issuance,Salary account,2017-08-13,Silver
3683,33,Monthly issuance,Savings account,2017-08-13,Silver
1401,1,Monthly issuance,Salary account,2017-08-12,Silver
541,61,Monthly issuance,NRI account,2017-08-12,Silver
3792,10,Monthly issuance,Salary account,2017-08-11,Silver
523,1,Monthly issuance,NRI account,2017-08-11,Silver
3808,38,Monthly issuance,Savings account,2017-08-11,Silver
3166,71,Monthly issuance,Salary account,2017-08-10,Silver
11021,1,Monthly issuance,Salary account,2017-08-10,Silver
1701,1,Monthly issuance,Savings account,2017-08-10,Silver
3613,43,Monthly issuance,Salary account,2017-08-10,Silver
3600,27,Monthly issuance,Savings account,2017-08-10,Silver
3850,8,Monthly issuance,Salary account,2017-08-09,Silver
5366,70,Monthly issuance,Savings account,2017-08-09,Silver
747,39,Monthly issuance,NRI account,2017-08-09,Silver
26,52,Monthly issuance,Savings account,2017-08-08,Silver
657,47,Monthly issuance,Salary account,2017-08-08,Silver
3538,58,Monthly issuance,Salary account,2017-08-08,Silver
2167,16,Monthly issuance,Salary account,2017-08-08,Silver
3127,66,Monthly issuance,NRI account,2017-08-08,Silver
47,45,Monthly issuance,NRI account,2017-08-08,Silver
2542,21,Monthly issuance,NRI account,2017-08-07,Silver
1136,12,Monthly issuance,Savings account,2017-08-07,Silver
1589,37,Monthly issuance,NRI account,2017-08-07,Silver
3136,69,Monthly issuance,Savings account,2017-08-07,Silver
3547,54,Monthly issuance,NRI account,2017-08-07,Silver
3656,53,Monthly issuance,Savings account,2017-08-06,Silver
2038,42,Monthly issuance,Salary account,2017-08-06,Silver
3699,50,Monthly issuance,NRI account,2017-08-05,Silver
816,52,Monthly issuance,Salary account,2017-08-05,Silver
7857,75,Monthly issuance,Savings account,2017-08-04,Silver
6636,72,weekly issuance,Savings account,2017-08-04,Diamond
601,29,Monthly issuance,Savings account,2017-08-04,Silver
3298,29,Monthly issuance,Salary account,2017-08-04,Silver
2938,1,Monthly issuance,Savings account,2017-08-04,Silver
2199,1,Monthly issuance,Salary account,2017-08-04,Silver
3745,5,Monthly issuance,NRI account,2017-08-04,Silver
9041,1,Monthly issuance,Savings account,2017-08-03,Silver
2620,22,Monthly issuance,Salary account,2017-08-03,Silver
3609,28,Monthly issuance,Savings account,2017-08-03,Silver
1382,48,Monthly issuance,Savings account,2017-08-03,Silver
930,41,Monthly issuance,Salary account,2017-08-03,Silver
1925,12,Monthly issuance,NRI account,2017-08-03,Silver
1834,62,Monthly issuance,Salary account,2017-08-03,Silver
1507,35,Monthly issuance,NRI account,2017-08-03,Silver
4000,7,Monthly issuance,Savings account,2017-08-02,Silver
3580,43,Monthly issuance,NRI account,2017-08-01,Silver
7819,38,Monthly issuance,Salary account,2017-08-01,Silver
759,23,Monthly issuance,Salary account,2017-08-01,Silver
6363,74,Monthly issuance,NRI account,2017-08-01,Silver
3738,51,Monthly issuance,NRI account,2017-08-01,Silver
3720,36,Monthly issuance,Savings account,2017-07-30,Silver
574,70,Monthly issuance,NRI account,2017-07-30,Silver
1429,57,Monthly issuance,Salary account,2017-07-30,Silver
403,1,Monthly issuance,NRI account,2017-07-29,Silver
445,63,weekly issuance,NRI account,2017-07-29,Diamond
186,1,weekly issuance,NRI account,2017-07-29,Diamond
7485,39,Monthly issuance,NRI account,2017-07-28,Silver
2088,4,Monthly issuance,Savings account,2017-07-28,Silver
225,1,Monthly issuance,Savings account,2017-07-28,Silver
1630,72,Monthly issuance,NRI account,2017-07-28,Silver
3982,26,Monthly issuance,Savings account,2017-07-27,Silver
2701,71,Monthly issuance,Savings account,2017-07-27,Silver
3629,48,Monthly issuance,Salary account,2017-07-27,Silver
2841,71,Monthly issuance,NRI account,2017-07-27,Silver
563,53,Monthly issuance,Savings account,2017-07-27,Silver
2732,5,Monthly issuance,Savings account,2017-07-27,Silver
1297,70,Monthly issuance,Salary account,2017-07-27,Silver
3287,18,Monthly issuance,NRI account,2017-07-26,Silver
6226,74,weekly issuance,NRI account,2017-07-26,Diamond
2123,64,Monthly issuance,Salary account,2017-07-26,Silver
207,2,Monthly issuance,NRI account,2017-07-25,Silver
3212,70,Monthly issuance,Salary account,2017-07-25,Silver
4035,1,Monthly issuance,NRI account,2017-07-25,Silver
1268,74,Monthly issuance,Salary account,2017-07-25,Silver
9833,20,Monthly issuance,Salary account,2017-07-24,Silver
2253,74,Monthly issuance,Savings account,2017-07-24,Silver
1069,70,Monthly issuance,NRI account,2017-07-24,Silver
1201,61,Monthly issuance,Savings account,2017-07-23,Silver
4478,70,Monthly issuance,Savings account,2017-07-23,Silver
2915,57,Monthly issuance,Savings account,2017-07-23,Silver
2513,70,Monthly issuance,Salary account,2017-07-22,Silver
3493,63,Monthly issuance,Salary account,2017-07-22,Silver
3267,64,Monthly issuance,Savings account,2017-07-21,Silver
3222,4,Monthly issuance,Savings account,2017-07-21,Silver
408,41,Monthly issuance,Savings account,2017-07-21,Silver
2818,40,Monthly issuance,Savings account,2017-07-21,Silver
6273,38,Monthly issuance,Salary account,2017-07-21,Silver
1116,1,Monthly issuance,Savings account,2017-07-20,Silver
5700,42,Monthly issuance,Salary account,2017-07-20,Silver
757,50,Monthly issuance,NRI account,2017-07-19,Silver
400,28,Monthly issuance,NRI account,2017-07-17,Silver
1902,50,weekly issuance,Salary account,2017-07-17,Diamond
3241,44,Monthly issuance,Savings account,2017-07-16,Silver
3465,1,Monthly issuance,Savings account,2017-07-16,Silver
3152,1,Monthly issuance,Savings account,2017-07-16,Silver
1497,1,Monthly issuance,NRI account,2017-07-16,Silver
3078,1,Monthly issuance,Salary account,2017-07-16,Silver
9703,68,Monthly issuance,Savings account,2017-07-15,Silver
234,73,Monthly issuance,NRI account,2017-07-15,Silver
3000,28,Monthly issuance,Salary account,2017-07-14,Silver
3955,64,Monthly issuance,NRI account,2017-07-14,Silver
1544,69,Monthly issuance,NRI account,2017-07-14,Silver
1892,28,Monthly issuance,Salary account,2017-07-13,Silver
3413,70,Monthly issuance,NRI account,2017-07-13,Silver
3654,47,Monthly issuance,Salary account,2017-07-13,Silver
1416,66,weekly issuance,Salary account,2017-07-12,Diamond
3277,36,Monthly issuance,Salary account,2017-07-12,Silver
2213,68,Monthly issuance,Savings account,2017-07-11,Silver
1062,6,Monthly issuance,Salary account,2017-07-11,Silver
273,24,issuance after a transaction,NRI account,2017-07-11,Gold
10320,68,Monthly issuance,Savings account,2017-07-11,Silver
1684,32,weekly issuance,NRI account,2017-07-10,Diamond
3748,1,Monthly issuance,Savings account,2017-07-10,Silver
3882,10,Monthly issuance,NRI account,2017-07-09,Silver
4159,74,Monthly issuance,Savings account,2017-07-09,Silver
907,41,Monthly issuance,Savings account,2017-07-09,Silver
1411,54,Monthly issuance,Salary account,2017-07-09,Silver
3939,70,Monthly issuance,Salary account,2017-07-08,Silver
2584,50,Monthly issuance,NRI account,2017-07-08,Silver
2336,39,Monthly issuance,Savings account,2017-07-08,Silver
2078,62,Monthly issuance,Salary account,2017-07-08,Silver
8027,44,weekly issuance,Salary account,2017-07-07,Diamond
3261,1,Monthly issuance,Savings account,2017-07-07,Silver
35,75,Monthly issuance,Savings account,2017-07-07,Silver
2186,63,Monthly issuance,Salary account,2017-07-07,Silver
1566,73,Monthly issuance,Savings account,2017-07-07,Silver
78,74,Monthly issuance,NRI account,2017-07-07,Silver
9472,1,weekly issuance,Savings account,2017-07-06,Diamond
368,77,Monthly issuance,Salary account,2017-07-06,Silver
1425,76,Monthly issuance,Savings account,2017-07-06,Silver
4352,2,Monthly issuance,NRI account,2017-07-05,Silver
1322,17,Monthly issuance,Salary account,2017-07-05,Silver
1852,35,Monthly issuance,Salary account,2017-07-05,Silver
8173,11,Monthly issuance,Salary account,2017-07-05,Silver
2705,63,issuance after a transaction,Salary account,2017-07-05,Gold
381,68,Monthly issuance,NRI account,2017-07-04,Silver
3778,52,Monthly issuance,Savings account,2017-07-04,Silver
1118,48,Monthly issuance,Salary account,2017-07-04,Silver
1145,31,Monthly issuance,Savings account,2017-07-03,Silver
2298,31,Monthly issuance,NRI account,2017-07-03,Silver
929,54,Monthly issuance,Savings account,2017-07-03,Silver
1861,54,Monthly issuance,Salary account,2017-07-02,Silver
2464,33,issuance after a transaction,NRI account,2017-07-02,Gold
2736,72,Monthly issuance,Savings account,2017-07-02,Silver
2552,52,Monthly issuance,Salary account,2017-07-01,Silver
3435,59,Monthly issuance,Savings account,2017-07-01,Silver
5215,55,Monthly issuance,Savings account,2017-07-01,Silver
36,1,Monthly issuance,Salary account,2017-07-01,Silver
2687,76,Monthly issuance,NRI account,2017-07-01,Silver
902,74,Monthly issuance,NRI account,2017-06-29,Silver
630,71,Monthly issuance,Salary account,2017-06-29,Silver
3096,68,Monthly issuance,Salary account,2017-06-29,Silver
9034,1,Monthly issuance,Savings account,2017-06-28,Silver
1930,3,Monthly issuance,Savings account,2017-06-27,Silver
2411,69,Monthly issuance,NRI account,2017-06-27,Silver
3775,19,Monthly issuance,Salary account,2017-06-27,Silver
2697,8,Monthly issuance,Savings account,2017-06-26,Silver
8129,45,Monthly issuance,Savings account,2017-06-26,Silver
3954,22,Monthly issuance,Salary account,2017-06-25,Silver
885,1,Monthly issuance,Savings account,2017-06-25,Silver
1451,64,Monthly issuance,Savings account,2017-06-24,Silver
2940,54,Monthly issuance,NRI account,2017-06-24,Silver
1837,23,Monthly issuance,NRI account,2017-06-24,Silver
886,1,Monthly issuance,Salary account,2017-06-23,Silver
5228,77,issuance after a transaction,Savings account,2017-06-23,Gold
702,12,Monthly issuance,Savings account,2017-06-23,Silver
300,1,Monthly issuance,NRI account,2017-06-23,Silver
3521,75,Monthly issuance,Savings account,2017-06-22,Silver
3786,21,Monthly issuance,NRI account,2017-06-22,Silver
5120,1,Monthly issuance,Salary account,2017-06-21,Silver
738,34,Monthly issuance,Salary account,2017-06-21,Silver
1299,1,Monthly issuance,Salary account,2017-06-21,Silver
148,8,Monthly issuance,NRI account,2017-06-21,Silver
899,72,Monthly issuance,Savings account,2017-06-21,Silver
4894,14,Monthly issuance,NRI account,2017-06-20,Silver
3969,39,Monthly issuance,NRI account,2017-06-20,Silver
1277,31,Monthly issuance,Salary account,2017-06-20,Silver
773,15,Monthly issuance,Savings account,2017-06-19,Silver
2554,36,Monthly issuance,Salary account,2017-06-18,Silver
2933,10,Monthly issuance,Salary account,2017-06-18,Silver
1998,1,Monthly issuance,NRI account,2017-06-17,Silver
9093,47,Monthly issuance,Salary account,2017-06-16,Silver
432,46,Monthly issuance,NRI account,2017-06-16,Silver
2880,71,Monthly issuance,Salary account,2017-06-16,Silver
5767,72,Monthly issuance,Savings account,2017-06-16,Silver
2779,73,Monthly issuance,Savings account,2017-06-15,Silver
135,75,Monthly issuance,Savings account,2017-06-15,Silver
446,50,Monthly issuance,NRI account,2017-06-15,Silver
3246,54,Monthly issuance,NRI account,2017-06-14,Silver
1475,1,weekly issuance,NRI account,2017-06-14,Diamond
3133,66,Monthly issuance,Salary account,2017-06-14,Silver
4171,28,Monthly issuance,Savings account,2017-06-12,Silver
433,20,Monthly issuance,Savings account,2017-06-12,Silver
1373,47,Monthly issuance,Salary account,2017-06-12,Silver
3771,22,Monthly issuance,Salary account,2017-06-11,Silver
1978,57,weekly issuance,Salary account,2017-06-11,Diamond
2022,72,Monthly issuance,NRI account,2017-06-11,Silver
3542,49,Monthly issuance,Savings account,2017-06-11,Silver
1515,11,Monthly issuance,Savings account,2017-06-11,Silver
10266,54,Monthly issuance,NRI account,2017-06-10,Silver
1990,1,Monthly issuance,Salary account,2017-06-09,Silver
2388,30,Monthly issuance,Salary account,2017-06-09,Silver
3566,21,Monthly issuance,Salary account,2017-06-09,Silver
701,69,Monthly issuance,Salary account,2017-06-08,Silver
6281,56,Monthly issuance,Savings account,2017-06-08,Silver
306,16,Monthly issuance,Salary account,2017-06-08,Silver
1207,67,Monthly issuance,Savings account,2017-06-08,Silver
1247,25,Monthly issuance,NRI account,2017-06-08,Silver
5343,64,Monthly issuance,Savings account,2017-06-08,Silver
5129,68,Monthly issuance,Savings account,2017-06-08,Silver
3713,14,weekly issuance,NRI account,2017-06-08,Diamond
2327,19,Monthly issuance,Salary account,2017-06-08,Silver
774,1,Monthly issuance,Savings account,2017-06-08,Silver
2741,15,Monthly issuance,Savings account,2017-06-07,Silver
4427,32,Monthly issuance,Salary account,2017-06-07,Silver
3682,70,Monthly issuance,Salary account,2017-06-07,Silver
2862,33,Monthly issuance,Salary account,2017-06-07,Silver
3032,5,Monthly issuance,Savings account,2017-06-07,Silver
2176,67,Monthly issuance,Savings account,2017-06-06,Silver
8934,51,Monthly issuance,Savings account,2017-06-06,Silver
1999,70,Monthly issuance,Salary account,2017-06-06,Silver
3072,8,Monthly issuance,Salary account,2017-06-05,Silver
2146,31,Monthly issuance,Salary account,2017-06-05,Silver
4576,27,Monthly issuance,Savings account,2017-06-05,Silver
3258,53,Monthly issuance,Savings account,2017-06-05,Silver
1285,65,Monthly issuance,NRI account,2017-06-04,Silver
3670,27,Monthly issuance,Salary account,2017-06-04,Silver
1743,51,Monthly issuance,NRI account,2017-06-04,Silver
2534,61,Monthly issuance,Salary account,2017-06-03,Silver
1018,7,Monthly issuance,Savings account,2017-06-03,Silver
327,54,Monthly issuance,Salary account,2017-06-02,Silver
2068,21,Monthly issuance,Savings account,2017-06-02,Silver
4448,60,Monthly issuance,Salary account,2017-06-02,Silver
640,32,Monthly issuance,Savings account,2017-06-02,Silver
510,1,weekly issuance,Savings account,2017-06-02,Diamond
165,25,Monthly issuance,NRI account,2017-06-01,Silver
1617,45,Monthly issuance,NRI account,2017-06-01,Silver
2962,1,Monthly issuance,NRI account,2017-05-30,Silver
2029,55,Monthly issuance,Salary account,2017-05-29,Silver
10911,1,weekly issuance,NRI account,2017-05-29,Diamond
2467,33,Monthly issuance,NRI account,2017-05-29,Silver
5546,43,Monthly issuance,Savings account,2017-05-28,Silver
3888,39,Monthly issuance,Savings account,2017-05-27,Silver
1584,30,Monthly issuance,Savings account,2017-05-27,Silver
3063,72,Monthly issuance,Savings account,2017-05-26,Silver
18,43,weekly issuance,Savings account,2017-05-26,Diamond
11320,44,Monthly issuance,Savings account,2017-05-26,Silver
1786,1,Monthly issuance,NRI account,2017-05-25,Silver
1272,40,weekly issuance,Salary account,2017-05-25,Diamond
2436,67,Monthly issuance,Savings account,2017-05-25,Silver
3796,53,Monthly issuance,Savings account,2017-05-25,Silver
119,27,Monthly issuance,NRI account,2017-05-25,Silver
1534,1,Monthly issuance,Savings account,2017-05-24,Silver
334,1,Monthly issuance,NRI account,2017-05-24,Silver
1851,55,Monthly issuance,Salary account,2017-05-23,Silver
3844,67,Monthly issuance,NRI account,2017-05-23,Silver
1442,23,Monthly issuance,NRI account,2017-05-23,Silver
3064,40,Monthly issuance,Salary account,2017-05-23,Silver
3558,4,Monthly issuance,NRI account,2017-05-23,Silver
23,30,Monthly issuance,Savings account,2017-05-22,Silver
2645,54,Monthly issuance,Savings account,2017-05-22,Silver
2991,19,Monthly issuance,Savings account,2017-05-22,Silver
3469,76,Monthly issuance,Salary account,2017-05-22,Silver
5385,44,weekly issuance,Salary account,2017-05-21,Diamond
1652,74,Monthly issuance,NRI account,2017-05-20,Silver
3099,70,Monthly issuance,Savings account,2017-05-20,Silver
11111,1,Monthly issuance,Salary account,2017-05-20,Silver
9591,74,Monthly issuance,Savings account,2017-05-20,Silver
9828,11,Monthly issuance,Savings account,2017-05-20,Silver
1180,20,Monthly issuance,NRI account,2017-05-19,Silver
2758,70,Monthly issuance,Savings account,2017-05-19,Silver
2711,58,Monthly issuance,NRI account,2017-05-19,Silver
4225,55,Monthly issuance,Salary account,2017-05-18,Silver
1412,64,Monthly issuance,Salary account,2017-05-18,Silver
1937,36,Monthly issuance,Salary account,2017-05-18,Silver
991,39,Monthly issuance,NRI account,2017-05-18,Silver
3210,1,Monthly issuance,NRI account,2017-05-17,Silver
489,16,Monthly issuance,NRI account,2017-05-17,Silver
947,59,Monthly issuance,NRI account,2017-05-17,Silver
3284,64,Monthly issuance,NRI account,2017-05-17,Silver
1610,52,Monthly issuance,Savings account,2017-05-17,Silver
863,71,Monthly issuance,Salary account,2017-05-16,Silver
3181,42,Monthly issuance,Salary account,2017-05-16,Silver
555,24,Monthly issuance,Salary account,2017-05-15,Silver
3173,39,Monthly issuance,Salary account,2017-05-15,Silver
1334,74,Monthly issuance,Savings account,2017-05-14,Silver
3649,54,Monthly issuance,NRI account,2017-05-14,Silver
2321,35,Monthly issuance,Salary account,2017-05-13,Silver
1782,8,Monthly issuance,Salary account,2017-05-12,Silver
751,3,Monthly issuance,Salary account,2017-05-12,Silver
2061,24,Monthly issuance,Savings account,2017-05-12,Silver
8261,13,Monthly issuance,Salary account,2017-05-12,Silver
2410,54,Monthly issuance,Salary account,2017-05-11,Silver
2523,10,Monthly issuance,Salary account,2017-05-11,Silver
790,54,Monthly issuance,NRI account,2017-05-11,Silver
2583,62,Monthly issuance,NRI account,2017-05-11,Silver
1658,73,Monthly issuance,Salary account,2017-05-10,Silver
44,32,Monthly issuance,NRI account,2017-05-10,Silver
1039,70,weekly issuance,Savings account,2017-05-10,Diamond
1071,68,weekly issuance,Savings account,2017-05-10,Diamond
